BASE_PART_DESC,ALT_PART_DESC,SIMILARITY_SCORE
"Indicator Chip Very Fast Movement 1.75A 32V SMD Solder Pad 0402 Epoxy Glass T/R CSA Electric Indicator, Very Fast Blow, 1.75A, 32VDC, 35A (IR), Surface Mount, NANO","Indicator Chip Very Fast Movement 1.25A 32V SMD Solder Pad 0402 Epoxy Glass T/R CSA Electric Indicator, Very Fast Blow, 1.25A, 32VDC, 35A (IR), Surface Mount, NANO",0.995746
"Indicator Chip Very Fast Movement 1.75A 32V SMD Solder Pad 0402 Epoxy Glass T/R CSA Electric Indicator, Very Fast Blow, 1.75A, 32VDC, 35A (IR), Surface Mount, NANO","Indicator Chip Very Fast Movement 0.75A 32V SMD Solder Pad 0402 Epoxy Glass T/R CSA Electric Indicator, Very Fast Blow, 0.75A, 32VDC, 35A (IR), Surface Mount, NANO",0.9951647
"Indicator Chip Very Fast Movement 1.75A 32V SMD Solder Pad 0402 Epoxy Glass T/R CSA Electric Indicator, Very Fast Blow, 1.75A, 32VDC, 35A (IR), Surface Mount, NANO","Indicator Chip Very Fast Movement 0.25A 32V SMD Solder Pad 0402 Epoxy Glass T/R CSA Electric Indicator, Very Fast Blow, 0.25A, 32VDC, 35A (IR), Surface Mount, NANO",0.9914304
"Indicator Chip Very Fast Movement 1.75A 32V SMD Solder Pad 0402 Epoxy Glass T/R CSA Electric Indicator, Very Fast Blow, 1.75A, 32VDC, 35A (IR), Surface Mount, NANO","Indicator Chip Very Fast Movement 0.5A 32V SMD Solder Pad 0402 Epoxy Glass T/R CSA Electric Indicator, Very Fast Blow, 0.5A, 32VDC, 35A (IR), Surface Mount, NANO",0.9896338
"Indicator Chip Very Fast Movement 1.75A 32V SMD Solder Pad 0402 Epoxy Glass T/R CSA Electric Indicator, Very Fast Blow, 1.75A, 32VDC, 35A (IR), Surface Mount, NANO","Indicator Chip Very Fast Movement 0.375A 32V SMD Solder Pad 0402 Epoxy Glass T/R CSA Electric Indicator, Very Fast Blow, 0.375A, 32VDC, 35A (IR), Surface Mount, NANO",0.9895606
"Indicator Chip Very Fast Movement 0.25A 32V SMD Solder Pad 0402 Epoxy Glass T/R CSA Electric Indicator, Fast Blow, 0.25A, 32VDC, 35A (IR), Surface Mount","Indicator Chip Very Fast Movement 0.75A 32V SMD Solder Pad 0402 Epoxy Glass T/R CSA Electric Indicator, Fast Blow, 0.75A, 32VDC, 35A (IR), Surface Mount",0.9955318
"Indicator Chip Very Fast Movement 0.25A 32V SMD Solder Pad 0402 Epoxy Glass T/R CSA Electric Indicator, Fast Blow, 0.25A, 32VDC, 35A (IR), Surface Mount","Indicator Chip Very Fast Movement 1.25A 32V SMD Solder Pad 0402 Epoxy Glass T/R CSA Electric Indicator, Fast Blow, 1.25A, 32VDC, 35A (IR), Surface Mount",0.99399436
"Indicator Chip Very Fast Movement 0.25A 32V SMD Solder Pad 0402 Epoxy Glass T/R CSA Electric Indicator, Fast Blow, 0.25A, 32VDC, 35A (IR), Surface Mount","Indicator Chip Very Fast Movement 0.25A SMD Solder Pad 0402 Epoxy Glass T/R CSA Electric Indicator, Very Fast Blow, 0.25A, 32VAC, 32VDC, 35A (IR), Surface Mount",0.9929863
"Indicator Chip Very Fast Movement 0.25A 32V SMD Solder Pad 0402 Epoxy Glass T/R CSA Electric Indicator, Fast Blow, 0.25A, 32VDC, 35A (IR), Surface Mount","Indicator Chip Very Fast Movement 1.5A 32V SMD Solder Pad 0402 Epoxy Glass T/R CSA Electric Indicator, Fast Blow, 1.5A, 32VDC, 35A (IR), Surface Mount",0.9905145
"Indicator Chip Very Fast Movement 0.25A 32V SMD Solder Pad 0402 Epoxy Glass T/R CSA Electric Indicator, Fast Blow, 0.25A, 32VDC, 35A (IR), Surface Mount","Indicator Chip Very Fast Movement 1.75A 32V SMD Solder Pad 0402 Epoxy Glass T/R CSA Electric Indicator, Fast Blow, 1.75A, 32VDC, 35A (IR), Surface Mount",0.99044657
"Indicator Chip Very Fast Movement 0.25A 32V SMD Solder Pad 0402 Epoxy Glass T/R CSA Electric Indicator, Very Fast Blow, 0.25A, 32VDC, 35A (IR), Surface Mount, NANO","Indicator Chip Very Fast Movement 0.5A 32V SMD Solder Pad 0402 Epoxy Glass T/R CSA Electric Indicator, Very Fast Blow, 0.5A, 32VDC, 35A (IR), Surface Mount, NANO",0.9967627
"Indicator Chip Very Fast Movement 0.25A 32V SMD Solder Pad 0402 Epoxy Glass T/R CSA Electric Indicator, Very Fast Blow, 0.25A, 32VDC, 35A (IR), Surface Mount, NANO","Indicator Chip Very Fast Movement 0.75A 32V SMD Solder Pad 0402 Epoxy Glass T/R CSA Electric Indicator, Very Fast Blow, 0.75A, 32VDC, 35A (IR), Surface Mount, NANO",0.9962365
"Indicator Chip Very Fast Movement 0.25A 32V SMD Solder Pad 0402 Epoxy Glass T/R CSA Electric Indicator, Very Fast Blow, 0.25A, 32VDC, 35A (IR), Surface Mount, NANO","Indicator Chip Very Fast Movement 1.25A 32V SMD Solder Pad 0402 Epoxy Glass T/R CSA Electric Indicator, Very Fast Blow, 1.25A, 32VDC, 35A (IR), Surface Mount, NANO",0.9944284
"Indicator Chip Very Fast Movement 0.25A 32V SMD Solder Pad 0402 Epoxy Glass T/R CSA Electric Indicator, Very Fast Blow, 0.25A, 32VDC, 35A (IR), Surface Mount, NANO","Indicator Chip Very Fast Movement 0.375A 32V SMD Solder Pad 0402 Epoxy Glass T/R CSA Electric Indicator, Very Fast Blow, 0.375A, 32VDC, 35A (IR), Surface Mount, NANO",0.9936205
"Indicator Chip Very Fast Movement 0.25A 32V SMD Solder Pad 0402 Epoxy Glass T/R CSA Electric Indicator, Very Fast Blow, 0.25A, 32VDC, 35A (IR), Surface Mount, NANO","Indicator Chip Very Fast Movement 1.75A 32V SMD Solder Pad 0402 Epoxy Glass T/R CSA Electric Indicator, Very Fast Blow, 1.75A, 32VDC, 35A (IR), Surface Mount, NANO",0.9914304
"Indicator Chip Very Fast Movement 0.25A SMD Solder Pad 0402 Epoxy Glass T/R CSA Electric Indicator, Very Fast Blow, 0.25A, 32VAC, 32VDC, 35A (IR), Surface Mount","Indicator Chip Very Fast Movement 0.25A 32V SMD Solder Pad 0402 Epoxy Glass T/R CSA Electric Indicator, Fast Blow, 0.25A, 32VDC, 35A (IR), Surface Mount",0.9929863
"Indicator Chip Very Fast Movement 0.25A SMD Solder Pad 0402 Epoxy Glass T/R CSA Electric Indicator, Very Fast Blow, 0.25A, 32VAC, 32VDC, 35A (IR), Surface Mount","Indicator Chip Very Fast Movement 1.25A 32V SMD Solder Pad 0402 Epoxy Glass T/R CSA Electric Indicator, Fast Blow, 1.25A, 32VDC, 35A (IR), Surface Mount",0.98907244
"Indicator Chip Very Fast Movement 0.25A SMD Solder Pad 0402 Epoxy Glass T/R CSA Electric Indicator, Very Fast Blow, 0.25A, 32VAC, 32VDC, 35A (IR), Surface Mount","Indicator Chip Very Fast Movement 1.5A 32V SMD Solder Pad 0402 Epoxy Glass T/R CSA Electric Indicator, Very Fast Blow, 1.5A, 32VDC, 35A (IR), Surface Mount",0.9879979
"Indicator Chip Very Fast Movement 0.25A SMD Solder Pad 0402 Epoxy Glass T/R CSA Electric Indicator, Very Fast Blow, 0.25A, 32VAC, 32VDC, 35A (IR), Surface Mount","Indicator Chip Very Fast Movement 0.75A 32V SMD Solder Pad 0402 Epoxy Glass T/R CSA Electric Indicator, Fast Blow, 0.75A, 32VDC, 35A (IR), Surface Mount",0.98758614
"Indicator Chip Very Fast Movement 0.25A SMD Solder Pad 0402 Epoxy Glass T/R CSA Electric Indicator, Very Fast Blow, 0.25A, 32VAC, 32VDC, 35A (IR), Surface Mount","Indicator Chip Very Fast Movement 1.5A 32V SMD Solder Pad 0402 Epoxy Glass T/R CSA Electric Indicator, Fast Blow, 1.5A, 32VDC, 35A (IR), Surface Mount",0.9853239
"Indicator Chip Very Fast Movement 0.375A 32V SMD Solder Pad 0402 Epoxy Glass T/R CSA Electric Indicator, Fast Blow, 0.375A, 32VDC, 35A (IR), Surface Mount, 0402","Indicator Chip Very Fast Movement 0.25A 32V SMD Solder Pad 0402 Epoxy Glass T/R CSA Electric Indicator, Fast Blow, 0.25A, 32VDC, 35A (IR), Surface Mount",0.9873792
"Indicator Chip Very Fast Movement 0.375A 32V SMD Solder Pad 0402 Epoxy Glass T/R CSA Electric Indicator, Fast Blow, 0.375A, 32VDC, 35A (IR), Surface Mount, 0402","Indicator Chip Very Fast Movement 0.75A 32V SMD Solder Pad 0402 Epoxy Glass T/R CSA Electric Indicator, Fast Blow, 0.75A, 32VDC, 35A (IR), Surface Mount",0.98700655
"Indicator Chip Very Fast Movement 0.375A 32V SMD Solder Pad 0402 Epoxy Glass T/R CSA Electric Indicator, Fast Blow, 0.375A, 32VDC, 35A (IR), Surface Mount, 0402","Indicator Chip Very Fast Movement 0.5A 32V SMD Solder Pad 0402 Epoxy Glass T/R CSA Electric Indicator, Fast Blow, 0.5A, 32VDC, 35A (IR), Supplemental, Surface Mount, 0402",0.98508453
"Indicator Chip Very Fast Movement 0.375A 32V SMD Solder Pad 0402 Epoxy Glass T/R CSA Electric Indicator, Fast Blow, 0.375A, 32VDC, 35A (IR), Surface Mount, 0402","Indicator Chip Very Fast Movement 0.25A SMD Solder Pad 0402 Epoxy Glass T/R CSA Electric Indicator, Very Fast Blow, 0.25A, 32VAC, 32VDC, 35A (IR), Surface Mount",0.9848846
"Indicator Chip Very Fast Movement 0.375A 32V SMD Solder Pad 0402 Epoxy Glass T/R CSA Electric Indicator, Fast Blow, 0.375A, 32VDC, 35A (IR), Surface Mount, 0402","Indicator Chip Very Fast Movement 1.75A 32V SMD Solder Pad 0402 Epoxy Glass T/R CSA Electric Indicator, Fast Blow, 1.75A, 32VDC, 35A (IR), Surface Mount",0.9823833
"Indicator Chip Very Fast Movement 0.375A 32V SMD Solder Pad 0402 Epoxy Glass T/R CSA Electric Indicator, Very Fast Blow, 0.375A, 32VDC, 35A (IR), Surface Mount, NANO","Indicator Chip Very Fast Movement 0.75A 32V SMD Solder Pad 0402 Epoxy Glass T/R CSA Electric Indicator, Very Fast Blow, 0.75A, 32VDC, 35A (IR), Surface Mount, NANO",0.9938587
"Indicator Chip Very Fast Movement 0.375A 32V SMD Solder Pad 0402 Epoxy Glass T/R CSA Electric Indicator, Very Fast Blow, 0.375A, 32VDC, 35A (IR), Surface Mount, NANO","Indicator Chip Very Fast Movement 0.25A 32V SMD Solder Pad 0402 Epoxy Glass T/R CSA Electric Indicator, Very Fast Blow, 0.25A, 32VDC, 35A (IR), Surface Mount, NANO",0.9936205
"Indicator Chip Very Fast Movement 0.375A 32V SMD Solder Pad 0402 Epoxy Glass T/R CSA Electric Indicator, Very Fast Blow, 0.375A, 32VDC, 35A (IR), Surface Mount, NANO","Indicator Chip Very Fast Movement 0.5A 32V SMD Solder Pad 0402 Epoxy Glass T/R CSA Electric Indicator, Very Fast Blow, 0.5A, 32VDC, 35A (IR), Surface Mount, NANO",0.9907373
"Indicator Chip Very Fast Movement 0.375A 32V SMD Solder Pad 0402 Epoxy Glass T/R CSA Electric Indicator, Very Fast Blow, 0.375A, 32VDC, 35A (IR), Surface Mount, NANO","Indicator Chip Very Fast Movement 1.75A 32V SMD Solder Pad 0402 Epoxy Glass T/R CSA Electric Indicator, Very Fast Blow, 1.75A, 32VDC, 35A (IR), Surface Mount, NANO",0.9895606
"Indicator Chip Very Fast Movement 0.375A 32V SMD Solder Pad 0402 Epoxy Glass T/R CSA Electric Indicator, Very Fast Blow, 0.375A, 32VDC, 35A (IR), Surface Mount, NANO","Indicator Chip Very Fast Movement 1.25A 32V SMD Solder Pad 0402 Epoxy Glass T/R CSA Electric Indicator, Very Fast Blow, 1.25A, 32VDC, 35A (IR), Surface Mount, NANO",0.9883676
"Indicator Chip Very Fast Movement 0.5A 32V SMD Solder Pad 0402 Epoxy Glass T/R CSA Electric Indicator, Fast Blow, 0.5A, 32VDC, 35A (IR), Supplemental, Surface Mount, 0402","Indicator Chip Very Fast Movement 0.25A 32V SMD Solder Pad 0402 Epoxy Glass T/R CSA Electric Indicator, Fast Blow, 0.25A, 32VDC, 35A (IR), Surface Mount",0.9880376
"Indicator Chip Very Fast Movement 0.5A 32V SMD Solder Pad 0402 Epoxy Glass T/R CSA Electric Indicator, Fast Blow, 0.5A, 32VDC, 35A (IR), Supplemental, Surface Mount, 0402","Indicator Chip Very Fast Movement 1.5A 32V SMD Solder Pad 0402 Epoxy Glass T/R CSA Electric Indicator, Fast Blow, 1.5A, 32VDC, 35A (IR), Surface Mount",0.9855159
"Indicator Chip Very Fast Movement 0.5A 32V SMD Solder Pad 0402 Epoxy Glass T/R CSA Electric Indicator, Fast Blow, 0.5A, 32VDC, 35A (IR), Supplemental, Surface Mount, 0402","Indicator Chip Very Fast Movement 2.5A 32V SMD Solder Pad 0402 Epoxy Glass T/R CSA Electric Indicator, Fast Blow, 2.5A, 32VDC, Surface Mount",0.9850855
"Indicator Chip Very Fast Movement 0.5A 32V SMD Solder Pad 0402 Epoxy Glass T/R CSA Electric Indicator, Fast Blow, 0.5A, 32VDC, 35A (IR), Supplemental, Surface Mount, 0402","Indicator Chip Very Fast Movement 0.375A 32V SMD Solder Pad 0402 Epoxy Glass T/R CSA Electric Indicator, Fast Blow, 0.375A, 32VDC, 35A (IR), Surface Mount, 0402",0.98508453
"Indicator Chip Very Fast Movement 0.5A 32V SMD Solder Pad 0402 Epoxy Glass T/R CSA Electric Indicator, Fast Blow, 0.5A, 32VDC, 35A (IR), Supplemental, Surface Mount, 0402","Indicator Chip Very Fast Movement 0.75A 32V SMD Solder Pad 0402 Epoxy Glass T/R CSA Electric Indicator, Fast Blow, 0.75A, 32VDC, 35A (IR), Surface Mount",0.98387825
"Indicator Chip Very Fast Movement 0.5A 32V SMD Solder Pad 0402 Epoxy Glass T/R CSA Electric Indicator, Very Fast Blow, 0.5A, 32VDC, 35A (IR), Surface Mount, NANO","Indicator Chip Very Fast Movement 0.25A 32V SMD Solder Pad 0402 Epoxy Glass T/R CSA Electric Indicator, Very Fast Blow, 0.25A, 32VDC, 35A (IR), Surface Mount, NANO",0.9967627
"Indicator Chip Very Fast Movement 0.5A 32V SMD Solder Pad 0402 Epoxy Glass T/R CSA Electric Indicator, Very Fast Blow, 0.5A, 32VDC, 35A (IR), Surface Mount, NANO","Indicator Chip Very Fast Movement 0.75A 32V SMD Solder Pad 0402 Epoxy Glass T/R CSA Electric Indicator, Very Fast Blow, 0.75A, 32VDC, 35A (IR), Surface Mount, NANO",0.9941483
"Indicator Chip Very Fast Movement 0.5A 32V SMD Solder Pad 0402 Epoxy Glass T/R CSA Electric Indicator, Very Fast Blow, 0.5A, 32VDC, 35A (IR), Surface Mount, NANO","Indicator Chip Very Fast Movement 2.5A 32V SMD Solder Pad 0402 Epoxy Glass T/R CSA Electric Indicator, Very Fast Blow, 2.5A, 32VDC, 35A (IR), Surface Mount, NANO",0.99272436
"Indicator Chip Very Fast Movement 0.5A 32V SMD Solder Pad 0402 Epoxy Glass T/R CSA Electric Indicator, Very Fast Blow, 0.5A, 32VDC, 35A (IR), Surface Mount, NANO","Indicator Chip Very Fast Movement 5A 32V SMD Solder Pad 0402 Epoxy Glass T/R CSA Electric Indicator, Very Fast Blow, 5A, 32VDC, 35A (IR), Surface Mount, NANO",0.99259675
"Indicator Chip Very Fast Movement 0.5A 32V SMD Solder Pad 0402 Epoxy Glass T/R CSA Electric Indicator, Very Fast Blow, 0.5A, 32VDC, 35A (IR), Surface Mount, NANO","Indicator Chip Very Fast Movement 3.5A 32V SMD Solder Pad 0402 Epoxy Glass T/R CSA Electric Indicator, Very Fast Blow, 3.5A, 32VDC, 35A (IR), Surface Mount, NANO",0.9916971
"Indicator Chip Very Fast Movement 0.75A 32V SMD Solder Pad 0402 Epoxy Glass T/R CSA Electric Indicator, Fast Blow, 0.75A, 32VDC, 35A (IR), Surface Mount","Indicator Chip Very Fast Movement 0.25A 32V SMD Solder Pad 0402 Epoxy Glass T/R CSA Electric Indicator, Fast Blow, 0.25A, 32VDC, 35A (IR), Surface Mount",0.9955318
"Indicator Chip Very Fast Movement 0.75A 32V SMD Solder Pad 0402 Epoxy Glass T/R CSA Electric Indicator, Fast Blow, 0.75A, 32VDC, 35A (IR), Surface Mount","Indicator Chip Very Fast Movement 1.75A 32V SMD Solder Pad 0402 Epoxy Glass T/R CSA Electric Indicator, Fast Blow, 1.75A, 32VDC, 35A (IR), Surface Mount",0.9947797
"Indicator Chip Very Fast Movement 0.75A 32V SMD Solder Pad 0402 Epoxy Glass T/R CSA Electric Indicator, Fast Blow, 0.75A, 32VDC, 35A (IR), Surface Mount","Indicator Chip Very Fast Movement 1.25A 32V SMD Solder Pad 0402 Epoxy Glass T/R CSA Electric Indicator, Fast Blow, 1.25A, 32VDC, 35A (IR), Surface Mount",0.9891728
"Indicator Chip Very Fast Movement 0.75A 32V SMD Solder Pad 0402 Epoxy Glass T/R CSA Electric Indicator, Fast Blow, 0.75A, 32VDC, 35A (IR), Surface Mount","Indicator Chip Very Fast Movement 0.25A SMD Solder Pad 0402 Epoxy Glass T/R CSA Electric Indicator, Very Fast Blow, 0.25A, 32VAC, 32VDC, 35A (IR), Surface Mount",0.98758614
"Indicator Chip Very Fast Movement 0.75A 32V SMD Solder Pad 0402 Epoxy Glass T/R CSA Electric Indicator, Fast Blow, 0.75A, 32VDC, 35A (IR), Surface Mount","Indicator Chip Very Fast Movement 1.5A 32V SMD Solder Pad 0402 Epoxy Glass T/R CSA Electric Indicator, Fast Blow, 1.5A, 32VDC, 35A (IR), Surface Mount",0.98726
"Indicator Chip Very Fast Movement 0.75A 32V SMD Solder Pad 0402 Epoxy Glass T/R CSA Electric Indicator, Very Fast Blow, 0.75A, 32VDC, 35A (IR), Surface Mount, NANO","Indicator Chip Very Fast Movement 0.25A 32V SMD Solder Pad 0402 Epoxy Glass T/R CSA Electric Indicator, Very Fast Blow, 0.25A, 32VDC, 35A (IR), Surface Mount, NANO",0.9962365
"Indicator Chip Very Fast Movement 0.75A 32V SMD Solder Pad 0402 Epoxy Glass T/R CSA Electric Indicator, Very Fast Blow, 0.75A, 32VDC, 35A (IR), Surface Mount, NANO","Indicator Chip Very Fast Movement 1.75A 32V SMD Solder Pad 0402 Epoxy Glass T/R CSA Electric Indicator, Very Fast Blow, 1.75A, 32VDC, 35A (IR), Surface Mount, NANO",0.9951647
"Indicator Chip Very Fast Movement 0.75A 32V SMD Solder Pad 0402 Epoxy Glass T/R CSA Electric Indicator, Very Fast Blow, 0.75A, 32VDC, 35A (IR), Surface Mount, NANO","Indicator Chip Very Fast Movement 0.5A 32V SMD Solder Pad 0402 Epoxy Glass T/R CSA Electric Indicator, Very Fast Blow, 0.5A, 32VDC, 35A (IR), Surface Mount, NANO",0.9941483
"Indicator Chip Very Fast Movement 0.75A 32V SMD Solder Pad 0402 Epoxy Glass T/R CSA Electric Indicator, Very Fast Blow, 0.75A, 32VDC, 35A (IR), Surface Mount, NANO","Indicator Chip Very Fast Movement 0.375A 32V SMD Solder Pad 0402 Epoxy Glass T/R CSA Electric Indicator, Very Fast Blow, 0.375A, 32VDC, 35A (IR), Surface Mount, NANO",0.9938587
"Indicator Chip Very Fast Movement 0.75A 32V SMD Solder Pad 0402 Epoxy Glass T/R CSA Electric Indicator, Very Fast Blow, 0.75A, 32VDC, 35A (IR), Surface Mount, NANO","Indicator Chip Very Fast Movement 1.25A 32V SMD Solder Pad 0402 Epoxy Glass T/R CSA Electric Indicator, Very Fast Blow, 1.25A, 32VDC, 35A (IR), Surface Mount, NANO",0.99040526
"Indicator Chip Fast Movement 1A 63V SMD Solder Pad 1206 Ceramic T/R CSA/UL Electric Indicator, Fast Blow, 1A, 63VAC, 63VDC, 50A (IR), Surface Mount, 1206","Indicator Chip Fast Movement 2A 63V SMD Solder Pad 1206 Ceramic T/R CSA/UL Electric Indicator, Fast Blow, 2A, 63VAC, 63VDC, 50A (IR), Surface Mount, 1206",0.98973525
"Indicator Chip Fast Movement 1A 63V SMD Solder Pad 1206 Ceramic T/R CSA/UL Electric Indicator, Fast Blow, 1A, 63VAC, 63VDC, 50A (IR), Surface Mount, 1206","Indicator Chip Fast Movement 1.75A 63V SMD Solder Pad 1206 Ceramic T/R CSA/UL Electric Indicator, Fast Blow, 1.75A, 63VAC, 63VDC, 50A (IR), Surface Mount, 1206",0.98719805
"Indicator Chip Fast Movement 1A 63V SMD Solder Pad 1206 Ceramic T/R CSA/UL Electric Indicator, Fast Blow, 1A, 63VAC, 63VDC, 50A (IR), Surface Mount, 1206","Indicator Chip Fast Movement 1.25A 63V SMD Solder Pad 1206 Ceramic T/R CSA/UL Electric Indicator, Fast Blow, 1.25A, 63VAC, 63VDC, 50A (IR), Surface Mount, 1206",0.9836533
"Indicator Chip Fast Movement 1A 63V SMD Solder Pad 1206 Ceramic T/R CSA/UL Electric Indicator, Fast Blow, 1A, 63VAC, 63VDC, 50A (IR), Surface Mount, 1206","Indicator Chip Fast Movement 1.5A 63V SMD Solder Pad 1206 Ceramic T/R CSA/UL Electric Indicator, Fast Blow, 1.5A, 63VAC, 63VDC, 50A (IR), Surface Mount, 1206",0.98144156
"Indicator Chip Fast Movement 1A 63V SMD Solder Pad 1206 Ceramic T/R CSA/UL Electric Indicator, Fast Blow, 1A, 63VAC, 63VDC, 50A (IR), Surface Mount, 1206","Indicator Chip Fast Movement 0.75A 63V SMD Solder Pad 1206 Ceramic T/R CSA/UL Electric Indicator, Fast Blow, 0.75A, 63VAC, 63VDC, 50A (IR), Surface Mount, 1206",0.9808881
"Indicator Chip Fast Movement 2A 63V SMD Solder Pad 1206 Ceramic T/R CSA/UL Electric Indicator, Fast Blow, 2A, 63VAC, 63VDC, 50A (IR), Surface Mount, 1206","Indicator Chip Fast Movement 1A 63V SMD Solder Pad 1206 Ceramic T/R CSA/UL Electric Indicator, Fast Blow, 1A, 63VAC, 63VDC, 50A (IR), Surface Mount, 1206",0.98973525
"Indicator Chip Fast Movement 2A 63V SMD Solder Pad 1206 Ceramic T/R CSA/UL Electric Indicator, Fast Blow, 2A, 63VAC, 63VDC, 50A (IR), Surface Mount, 1206","Indicator Chip Fast Movement 1.75A 63V SMD Solder Pad 1206 Ceramic T/R CSA/UL Electric Indicator, Fast Blow, 1.75A, 63VAC, 63VDC, 50A (IR), Surface Mount, 1206",0.98738766
"Indicator Chip Fast Movement 2A 63V SMD Solder Pad 1206 Ceramic T/R CSA/UL Electric Indicator, Fast Blow, 2A, 63VAC, 63VDC, 50A (IR), Surface Mount, 1206","Indicator Chip Fast Movement 1.25A 63V SMD Solder Pad 1206 Ceramic T/R CSA/UL Electric Indicator, Fast Blow, 1.25A, 63VAC, 63VDC, 50A (IR), Surface Mount, 1206",0.9852778
"Indicator Chip Fast Movement 2A 63V SMD Solder Pad 1206 Ceramic T/R CSA/UL Electric Indicator, Fast Blow, 2A, 63VAC, 63VDC, 50A (IR), Surface Mount, 1206","Indicator Chip Fast Movement 0.75A 63V SMD Solder Pad 1206 Ceramic T/R CSA/UL Electric Indicator, Fast Blow, 0.75A, 63VAC, 63VDC, 50A (IR), Surface Mount, 1206",0.98455644
"Indicator Chip Fast Movement 2A 63V SMD Solder Pad 1206 Ceramic T/R CSA/UL Electric Indicator, Fast Blow, 2A, 63VAC, 63VDC, 50A (IR), Surface Mount, 1206","Indicator Chip Fast Movement 1.5A 63V SMD Solder Pad 1206 Ceramic T/R CSA/UL Electric Indicator, Fast Blow, 1.5A, 63VAC, 63VDC, 50A (IR), Surface Mount, 1206",0.9833406
"Indicator Chip Fast Movement 3A 32V SMD Solder Pad 1206 Ceramic T/R CSA/UL Electric Indicator, Fast Blow, 3A, 32VAC, 35VDC, 50A (IR), Surface Mount, 1206","Indicator Chip Fast Movement 4A 32V SMD Solder Pad 1206 Ceramic T/R CSA/UL Electric Indicator, Fast Blow, 4A, 32VAC, 35VDC, 50A (IR), Surface Mount, 1206",0.99144226
"Indicator Chip Fast Movement 3A 32V SMD Solder Pad 1206 Ceramic T/R CSA/UL Electric Indicator, Fast Blow, 3A, 32VAC, 35VDC, 50A (IR), Surface Mount, 1206","Indicator Chip Fast Movement 3.5A 32V SMD Solder Pad 1206 Ceramic T/R CSA/UL Electric Indicator, Fast Blow, 3.5A, 32VAC, 35VDC, 50A (IR), Surface Mount, 1206",0.9882819
"Indicator Chip Fast Movement 3A 32V SMD Solder Pad 1206 Ceramic T/R CSA/UL Electric Indicator, Fast Blow, 3A, 32VAC, 35VDC, 50A (IR), Surface Mount, 1206","Indicator Chip Fast Movement 3A 32V SMD Solder Pad 1206 Ceramic T/R CSA/UL Electric Indicator, 3A, 32VAC, 32VDC, 50A (IR), Surface Mount, 1206",0.9850667
"Indicator Chip Fast Movement 3A 32V SMD Solder Pad 1206 Ceramic T/R CSA/UL Electric Indicator, Fast Blow, 3A, 32VAC, 35VDC, 50A (IR), Surface Mount, 1206","Indicator Chip Fast Movement 1.75A 32V SMD Solder Pad 1206 Ceramic T/R CSA/UL Electric Indicator, Fast Blow, 1.75A, 32VAC, 32VDC, 50A (IR), Surface Mount, 1206",0.9830781
"Indicator Chip Fast Movement 3A 32V SMD Solder Pad 1206 Ceramic T/R CSA/UL Electric Indicator, Fast Blow, 3A, 32VAC, 35VDC, 50A (IR), Surface Mount, 1206","Indicator Chip Fast Movement 2.5A 32V SMD Solder Pad 1206 Ceramic T/R CSA/UL Electric Indicator, Fast Blow, 2.5A, 32VAC, 35VDC, 50A (IR), Surface Mount, 1206",0.98239887
